fold,id,epoch,smoothing,score
1,g13,16,1,0.3661764137756932
1,g13,16,8,0.3765878656342928
1,g13,16,32,0.36446087427172846
1,g14,2,1,0.36509982719639056
1,g14,2,8,0.36340493729533074
1,g14,2,32,0.35857635772919666
1,g14,4,1,0.3494406515779337
1,g14,4,8,0.3352064830932262
1,g14,4,32,0.3307908790100549
1,g14,8,1,0.34112401811204573
1,g14,8,8,0.32133598642445627
1,g14,8,32,0.32341154446567344
1,g14,16,1,0.35026526166746874
1,g14,16,8,0.3509095564561942
1,g14,16,32,0.3534211004712549
1,g15,2,1,0.361259764572436
1,g15,2,8,0.3532737701243821
1,g15,2,32,0.36395246345623977
1,g15,4,1,0.362481787516263
1,g15,4,8,0.36646719017970536
1,g15,4,32,0.3675263715044483
1,g15,8,1,0.3739555487220896
1,g15,8,8,0.3673718570156449
1,g15,8,32,0.3552954137527797
1,g15,16,1,0.34031373258554115
1,g15,16,8,0.33114024193035474
1,g15,16,32,0.32654301842556827
1,g16,2,1,0.36764063967184424
1,g16,2,8,0.3577781639770064
1,g16,2,32,0.365441678540844
1,g16,4,1,0.3672140016481752
1,g16,4,8,0.347013700551158
1,g16,4,32,0.3508975475046356
1,g16,8,1,0.3826373899520964
1,g16,8,8,0.3472927615992305
1,g16,8,32,0.34919587473871466
1,g16,16,1,0.36244391567332035
1,g16,16,8,0.3459502343765051
1,g16,16,32,0.3464253096967816
1,g17,2,1,0.3630988610254663
1,g17,2,8,0.36112808850743977
1,g17,2,32,0.3693726058766711
1,g17,4,1,0.3680105983286632
1,g17,4,8,0.35247315589070777
1,g17,4,32,0.3562705695538984
1,g17,8,1,0.3829915840009441
1,g17,8,8,0.3471059415301834
1,g17,8,32,0.3463204732228895
1,g17,16,1,0.3731470740167787
1,g17,16,8,0.34459976939245157
1,g17,16,32,0.34077549114314015
1,g18,2,1,0.3785036028625577
1,g18,2,8,0.35158293299566595
1,g18,2,32,0.3541663433865586
1,g18,4,1,0.3688014898745569
1,g18,4,8,0.3457859104719445
1,g18,4,32,0.3419167289711841
1,g18,8,1,0.3641345424188934
1,g18,8,8,0.35401414480272003
1,g18,8,32,0.34960823039017136
1,g18,16,1,0.34658857300272533
1,g18,16,8,0.3213201183722391
1,g18,16,32,0.3149468714263329
1,g19,2,1,0.3858492531827306
1,g19,2,8,0.34864521423800554
1,g19,2,32,0.34886920132741384
1,g19,4,1,0.3825210721789041
1,g19,4,8,0.3554567233882433
1,g19,4,32,0.35178744866080847
1,g19,8,1,0.3633779530859634
1,g19,8,8,0.33912410228352197
1,g19,8,32,0.33676301800745206
1,g19,16,1,0.35985464420683555
1,g19,16,8,0.33353587658453976
1,g19,16,32,0.3284075386996782
1,g20,2,1,0.3363670615695562
1,g20,2,8,0.3352202408443371
1,g20,2,32,0.333292736677539
1,g20,4,1,0.3340238551743807
1,g20,4,8,0.3395169549096987
1,g20,4,32,0.3379318977610202
1,g20,8,1,0.3634173063339035
1,g20,8,8,0.3425290259784203
1,g20,8,32,0.3414310748184535
1,g20,16,1,0.3447976179011361
1,g20,16,8,0.3318786880294563
1,g20,16,32,0.3328139271723469
1,g21,2,1,0.32084982170300386
1,g21,2,8,0.3153523764850137
1,g21,2,32,0.3119119013716086
