fold,id,epoch,smoothing,score
1,g15,8,8,0.34991413249681297
1,g15,8,32,0.3465874374463231
1,g15,16,1,0.32541707730231295
1,g15,16,8,0.31497978284664696
1,g15,16,32,0.3201247807881552
1,g16,2,1,0.37062856083777945
1,g16,2,8,0.35482650060943616
1,g16,2,32,0.36571027724590977
1,g16,4,1,0.3792963721701006
1,g16,4,8,0.3632202869412742
1,g16,4,32,0.36472408126543465
1,g16,8,1,0.3755529244558133
1,g16,8,8,0.3559061297614646
1,g16,8,32,0.3553610478549708
1,g16,16,1,0.36881572988434574
1,g16,16,8,0.3346470305469085
1,g16,16,32,0.33254009568156634
1,g17,2,1,0.37392412655570545
1,g17,2,8,0.3428308089063238
1,g17,2,32,0.3445943404058801
1,g17,4,1,0.37407909779335463
1,g17,4,8,0.3620612089229284
1,g17,4,32,0.37537088061769325
1,g17,8,1,0.3823774588949195
1,g17,8,8,0.3708338089876174
1,g17,8,32,0.36582504963103196
1,g17,16,1,0.3816622474768419
1,g17,16,8,0.366680390472027
1,g17,16,32,0.36408139579973847
1,g18,2,1,0.3823680868815284
1,g18,2,8,0.3737894822502922
1,g18,2,32,0.3798404023934282
1,g18,4,1,0.36925460553550815
1,g18,4,8,0.3462812380280887
1,g18,4,32,0.3451900154881036
1,g18,8,1,0.3511307710890577
1,g18,8,8,0.34458121447297746
1,g18,8,32,0.338686436261257
1,g18,16,1,0.356861181351422
1,g18,16,8,0.34107068352106396
1,g18,16,32,0.344334816774691
1,g19,2,1,0.3881468892393743
1,g19,2,8,0.38472661287715226
1,g19,2,32,0.3776296197839185
1,g19,4,1,0.3744945652786719
1,g19,4,8,0.3808564931771766
1,g19,4,32,0.3785217382538691
1,g19,8,1,0.37156565138889536
1,g19,8,8,0.36828603035692914
1,g19,8,32,0.359124142871195
1,g19,16,1,0.3590997005627995
1,g19,16,8,0.34622567883411837
1,g19,16,32,0.3384358374563897
1,g20,2,1,0.33990832285273764
1,g20,2,8,0.34439476946229397
1,g20,2,32,0.3499444009599477
1,g20,4,1,0.36315954490190494
1,g20,4,8,0.34768872422132807
1,g20,4,32,0.3516800041810618
1,g20,8,1,0.36492288355412267
1,g20,8,8,0.3565098816228559
1,g20,8,32,0.35182306537588925
1,g20,16,1,0.3592496799724677
1,g20,16,8,0.3383778130400961
1,g20,16,32,0.3412720679080352
1,g21,2,1,0.351091044880507
1,g21,2,8,0.351891574928207
1,g21,2,32,0.35148542105278213
1,g21,4,1,0.3487357989864466
1,g21,4,8,0.35810570651563434
1,g21,4,32,0.36512562033106954
1,g21,8,1,0.3648756886581911
1,g21,8,8,0.3670709777975224
1,g21,8,32,0.3681200250054451
1,g21,16,1,0.3761137782835459
1,g21,16,8,0.3755006826803165
1,g21,16,32,0.3688971704389084
1,g22,2,1,0.37151905338230024
1,g22,2,8,0.36805528338973525
1,g22,2,32,0.35765264280133613
1,g22,4,1,0.3596838512247081
1,g22,4,8,0.3444299696194251
1,g22,4,32,0.3368383698353076
1,g22,8,1,0.34266111768400015
1,g22,8,8,0.3519873403970294
1,g22,8,32,0.3490048204272486
1,g22,16,1,0.36053682859402686
1,g22,16,8,0.35432935332787424
1,g22,16,32,0.3539466811406908
1,g23,2,1,0.36456973629368394
1,g23,2,8,0.3744699479666693
1,g23,2,32,0.36712434127751514
1,g23,4,1,0.37740911868380245
1,g23,4,8,0.37887778475821476
1,g23,4,32,0.3724304817078311
1,g23,8,1,0.3828896976687355
1,g23,8,8,0.36362566778185934
1,g23,8,32,0.35470960248034505
1,g23,16,1,0.3583955656161689
1,g23,16,8,0.35516077754809333
1,g23,16,32,0.3509972857906166
