model_id,fold,scope,seed,participant,score
fold4_all_20260911,4,all,20260911,P3,0.42650103519668736
fold4_all_20260911,4,all,20260911,P33,0.4040018346519894
fold4_all_20260911,4,all,20260911,P4,0.2745098039215686
fold4_all_20260911,4,all,20260911,P9,0.408875128998968
fold4_all_20260912,4,all,20260912,P20,0.33381226053639845
fold4_all_20260912,4,all,20260912,P3,0.42650103519668736
fold4_all_20260912,4,all,20260912,P33,0.4040018346519894
fold4_all_20260912,4,all,20260912,P4,0.2745098039215686
fold4_all_20260912,4,all,20260912,P9,0.408875128998968
fold4_svm_rbf_20260911,4,svm_rbf,20260911,P20,0.332518535104742
fold4_svm_rbf_20260911,4,svm_rbf,20260911,P3,0.3374741200828157
fold4_svm_rbf_20260911,4,svm_rbf,20260911,P33,0.3573787409700722
fold4_svm_rbf_20260911,4,svm_rbf,20260911,P4,0.3093681917211329
fold4_svm_rbf_20260911,4,svm_rbf,20260911,P9,0.3694874441004472
fold4_svm_rbf_20260912,4,svm_rbf,20260912,P20,0.332518535104742
fold4_svm_rbf_20260912,4,svm_rbf,20260912,P3,0.3374741200828157
fold4_svm_rbf_20260912,4,svm_rbf,20260912,P33,0.3573787409700722
fold4_svm_rbf_20260912,4,svm_rbf,20260912,P4,0.3093681917211329
fold4_svm_rbf_20260912,4,svm_rbf,20260912,P9,0.3694874441004472
fold4_hgb_20260911,4,hgb,20260911,P20,0.33381226053639845
fold4_hgb_20260911,4,hgb,20260911,P3,0.42650103519668736
fold4_hgb_20260911,4,hgb,20260911,P33,0.4040018346519894
fold4_hgb_20260911,4,hgb,20260911,P4,0.2745098039215686
fold4_hgb_20260911,4,hgb,20260911,P9,0.408875128998968
fold4_hgb_20260912,4,hgb,20260912,P20,0.33381226053639845
fold4_hgb_20260912,4,hgb,20260912,P3,0.42650103519668736
fold4_hgb_20260912,4,hgb,20260912,P33,0.4040018346519894
fold4_hgb_20260912,4,hgb,20260912,P4,0.2745098039215686
fold4_hgb_20260912,4,hgb,20260912,P9,0.408875128998968
fold4_qda_20260911,4,qda,20260911,P20,0.3290229885057471
fold4_qda_20260911,4,qda,20260911,P3,0.3643892339544514
fold4_qda_20260911,4,qda,20260911,P33,0.3352941176470588
fold4_qda_20260911,4,qda,20260911,P4,0.289760348583878
fold4_qda_20260911,4,qda,20260911,P9,0.3058823529411765
fold4_qda_20260912,4,qda,20260912,P20,0.3290229885057471
fold4_qda_20260912,4,qda,20260912,P3,0.3643892339544514
fold4_qda_20260912,4,qda,20260912,P33,0.3352941176470588
fold4_qda_20260912,4,qda,20260912,P4,0.289760348583878
fold4_qda_20260912,4,qda,20260912,P9,0.3058823529411765
fold4_fusion_logistic_20260911,4,fusion_logistic,20260911,P20,0.34405010698114147
fold4_fusion_logistic_20260911,4,fusion_logistic,20260911,P3,0.44720496894409933
fold4_fusion_logistic_20260911,4,fusion_logistic,20260911,P33,0.34199059740855403
fold4_fusion_logistic_20260911,4,fusion_logistic,20260911,P4,0.2679738562091503
fold4_fusion_logistic_20260911,4,fusion_logistic,20260911,P9,0.3828574704735696
fold4_fusion_logistic_20260912,4,fusion_logistic,20260912,P20,0.34405010698114147
fold4_fusion_logistic_20260912,4,fusion_logistic,20260912,P3,0.44720496894409933
fold4_fusion_logistic_20260912,4,fusion_logistic,20260912,P33,0.34199059740855403
fold4_fusion_logistic_20260912,4,fusion_logistic,20260912,P4,0.2679738562091503
fold4_fusion_logistic_20260912,4,fusion_logistic,20260912,P9,0.3828574704735696
fold4_fusion_lda_20260911,4,fusion_lda,20260911,P20,0.3355911330049261
fold4_fusion_lda_20260911,4,fusion_lda,20260911,P3,0.4244306418219461
fold4_fusion_lda_20260911,4,fusion_lda,20260911,P33,0.29344111913771354
fold4_fusion_lda_20260911,4,fusion_lda,20260911,P4,0.2723311546840959
fold4_fusion_lda_20260911,4,fusion_lda,20260911,P9,0.36341015938539156
fold4_fusion_lda_20260912,4,fusion_lda,20260912,P20,0.3355911330049261
fold4_fusion_lda_20260912,4,fusion_lda,20260912,P3,0.4244306418219461
fold4_fusion_lda_20260912,4,fusion_lda,20260912,P33,0.29344111913771354
fold4_fusion_lda_20260912,4,fusion_lda,20260912,P4,0.2723311546840959
fold4_fusion_lda_20260912,4,fusion_lda,20260912,P9,0.36341015938539156
fold4_fusion_20260911,4,fusion,20260911,P20,0.3355911330049261
fold4_fusion_20260911,4,fusion,20260911,P3,0.4244306418219461
fold4_fusion_20260911,4,fusion,20260911,P33,0.29344111913771354
fold4_fusion_20260911,4,fusion,20260911,P4,0.2723311546840959
fold4_fusion_20260911,4,fusion,20260911,P9,0.36341015938539156
fold4_fusion_20260912,4,fusion,20260912,P20,0.3355911330049261
fold4_fusion_20260912,4,fusion,20260912,P3,0.4244306418219461
fold4_fusion_20260912,4,fusion,20260912,P33,0.29344111913771354
fold4_fusion_20260912,4,fusion,20260912,P4,0.2723311546840959
fold4_fusion_20260912,4,fusion,20260912,P9,0.36341015938539156
fold5_all_20260911,5,all,20260911,P13,0.3279824022917946
fold5_all_20260911,5,all,20260911,P21,0.25491620652910973
fold5_all_20260911,5,all,20260911,P26,0.4114285714285715
fold5_all_20260911,5,all,20260911,P34,0.2525288376220053
fold5_all_20260911,5,all,20260911,P44,0.39897716127224325
fold5_all_20260912,5,all,20260912,P13,0.3279824022917946
fold5_all_20260912,5,all,20260912,P21,0.25491620652910973
fold5_all_20260912,5,all,20260912,P26,0.4114285714285715
fold5_all_20260912,5,all,20260912,P34,0.2525288376220053
fold5_all_20260912,5,all,20260912,P44,0.39897716127224325
fold5_svm_rbf_20260911,5,svm_rbf,20260911,P13,0.36541845713116433
fold5_svm_rbf_20260911,5,svm_rbf,20260911,P21,0.33409861474377606
fold5_svm_rbf_20260911,5,svm_rbf,20260911,P26,0.4057142857142857
fold5_svm_rbf_20260911,5,svm_rbf,20260911,P34,0.3858030168589175
fold5_svm_rbf_20260911,5,svm_rbf,20260911,P44,0.389799635701275
fold5_svm_rbf_20260912,5,svm_rbf,20260912,P13,0.36541845713116433
fold5_svm_rbf_20260912,5,svm_rbf,20260912,P21,0.33409861474377606
fold5_svm_rbf_20260912,5,svm_rbf,20260912,P26,0.4057142857142857
fold5_svm_rbf_20260912,5,svm_rbf,20260912,P34,0.3858030168589175
fold5_svm_rbf_20260912,5,svm_rbf,20260912,P44,0.389799635701275
fold5_hgb_20260911,5,hgb,20260911,P13,0.3279824022917946
fold5_hgb_20260911,5,hgb,20260911,P21,0.25491620652910973
fold5_hgb_20260911,5,hgb,20260911,P26,0.4114285714285715
fold5_hgb_20260911,5,hgb,20260911,P34,0.2525288376220053
fold5_hgb_20260911,5,hgb,20260911,P44,0.39897716127224325
fold5_hgb_20260912,5,hgb,20260912,P13,0.3279824022917946
fold5_hgb_20260912,5,hgb,20260912,P21,0.25491620652910973
fold5_hgb_20260912,5,hgb,20260912,P26,0.4114285714285715
fold5_hgb_20260912,5,hgb,20260912,P34,0.2525288376220053
fold5_hgb_20260912,5,hgb,20260912,P44,0.39897716127224325
fold5_qda_20260911,5,qda,20260911,P13,0.3057090239410682
fold5_qda_20260911,5,qda,20260911,P21,0.2921146953405018
fold5_qda_20260911,5,qda,20260911,P26,0.41333333333333333
fold5_qda_20260911,5,qda,20260911,P34,0.6637089618456078
fold5_qda_20260911,5,qda,20260911,P44,0.40659340659340665
fold5_qda_20260912,5,qda,20260912,P13,0.3057090239410682
fold5_qda_20260912,5,qda,20260912,P21,0.2921146953405018
fold5_qda_20260912,5,qda,20260912,P26,0.41333333333333333
fold5_qda_20260912,5,qda,20260912,P34,0.6637089618456078
fold5_qda_20260912,5,qda,20260912,P44,0.40659340659340665
fold5_fusion_logistic_20260911,5,fusion_logistic,20260911,P13,0.3340392879066912
fold5_fusion_logistic_20260911,5,fusion_logistic,20260911,P21,0.29636733507701246
fold5_fusion_logistic_20260911,5,fusion_logistic,20260911,P26,0.41523809523809524
fold5_fusion_logistic_20260911,5,fusion_logistic,20260911,P34,0.4445874001774623
fold5_fusion_logistic_20260911,5,fusion_logistic,20260911,P44,0.3987970135511119
fold5_fusion_logistic_20260912,5,fusion_logistic,20260912,P13,0.3340392879066912
fold5_fusion_logistic_20260912,5,fusion_logistic,20260912,P21,0.29636733507701246
fold5_fusion_logistic_20260912,5,fusion_logistic,20260912,P26,0.41523809523809524
fold5_fusion_logistic_20260912,5,fusion_logistic,20260912,P34,0.4445874001774623
fold5_fusion_logistic_20260912,5,fusion_logistic,20260912,P44,0.3987970135511119
fold5_fusion_lda_20260911,5,fusion_lda,20260911,P13,0.3395743810108451
fold5_fusion_lda_20260911,5,fusion_lda,20260911,P21,0.2964448319287029
fold5_fusion_lda_20260911,5,fusion_lda,20260911,P26,0.4266666666666667
fold5_fusion_lda_20260911,5,fusion_lda,20260911,P34,0.45439219165927236
fold5_fusion_lda_20260911,5,fusion_lda,20260911,P44,0.4153605956884645
fold5_fusion_lda_20260912,5,fusion_lda,20260912,P13,0.3395743810108451
fold5_fusion_lda_20260912,5,fusion_lda,20260912,P21,0.2964448319287029
fold5_fusion_lda_20260912,5,fusion_lda,20260912,P26,0.4266666666666667
fold5_fusion_lda_20260912,5,fusion_lda,20260912,P34,0.45439219165927236
fold5_fusion_lda_20260912,5,fusion_lda,20260912,P44,0.4153605956884645
fold5_fusion_20260911,5,fusion,20260911,P13,0.3340392879066912
fold5_fusion_20260911,5,fusion,20260911,P21,0.29636733507701246
fold5_fusion_20260911,5,fusion,20260911,P26,0.41523809523809524
fold5_fusion_20260911,5,fusion,20260911,P34,0.4445874001774623
fold5_fusion_20260911,5,fusion,20260911,P44,0.3987970135511119
fold5_fusion_20260912,5,fusion,20260912,P13,0.3340392879066912
fold5_fusion_20260912,5,fusion,20260912,P21,0.29636733507701246
fold5_fusion_20260912,5,fusion,20260912,P26,0.41523809523809524
fold5_fusion_20260912,5,fusion,20260912,P34,0.4445874001774623
fold5_fusion_20260912,5,fusion,20260912,P44,0.3987970135511119
