task,kind,subset,architecture,seed,split,reference_scope,baseline,baseline_subset,participant,gain
arousal_primary_6s,classification,full,LSTM,20260908,test,matched,logistic,full,P45,0.045577373446225866
arousal_primary_6s,classification,full,LSTM,20260908,test,matched,logistic,full,P5,0.014957264957264904
arousal_primary_6s,classification,full,LSTM,20260908,test,full,logistic,full,P10,0.0040040401125460146
arousal_primary_6s,classification,full,LSTM,20260908,test,full,logistic,full,P11,0.02070393374741203
arousal_primary_6s,classification,full,LSTM,20260908,test,full,logistic,full,P15,-0.026019228428867003
arousal_primary_6s,classification,full,LSTM,20260908,test,full,logistic,full,P16,-0.022494887525562335
arousal_primary_6s,classification,full,LSTM,20260908,test,full,logistic,full,P37,0.055248618784530384
arousal_primary_6s,classification,full,LSTM,20260908,test,full,logistic,full,P39,-0.01041666666666663
arousal_primary_6s,classification,full,LSTM,20260908,test,full,logistic,full,P45,0.045577373446225866
arousal_primary_6s,classification,full,LSTM,20260908,test,full,logistic,full,P5,0.014957264957264904
arousal_primary_6s,classification,full,BiLSTM,20260907,validation,matched,logistic,full,P23,0.0
arousal_primary_6s,classification,full,BiLSTM,20260907,validation,matched,logistic,full,P28,0.036580204365439295
arousal_primary_6s,classification,full,BiLSTM,20260907,validation,matched,logistic,full,P31,0.020512820512820495
arousal_primary_6s,classification,full,BiLSTM,20260907,validation,matched,logistic,full,P32,-0.12943496925397377
arousal_primary_6s,classification,full,BiLSTM,20260907,validation,matched,logistic,full,P38,-0.023605621431708412
arousal_primary_6s,classification,full,BiLSTM,20260907,validation,matched,logistic,full,P41,-0.02551724137931044
arousal_primary_6s,classification,full,BiLSTM,20260907,validation,matched,logistic,full,P47,0.06536670167054287
arousal_primary_6s,classification,full,BiLSTM,20260907,validation,matched,logistic,full,P6,-0.06644378892166503
arousal_primary_6s,classification,full,BiLSTM,20260907,validation,full,logistic,full,P23,0.0
arousal_primary_6s,classification,full,BiLSTM,20260907,validation,full,logistic,full,P28,0.036580204365439295
arousal_primary_6s,classification,full,BiLSTM,20260907,validation,full,logistic,full,P31,0.020512820512820495
arousal_primary_6s,classification,full,BiLSTM,20260907,validation,full,logistic,full,P32,-0.12943496925397377
arousal_primary_6s,classification,full,BiLSTM,20260907,validation,full,logistic,full,P38,-0.023605621431708412
arousal_primary_6s,classification,full,BiLSTM,20260907,validation,full,logistic,full,P41,-0.02551724137931044
arousal_primary_6s,classification,full,BiLSTM,20260907,validation,full,logistic,full,P47,0.06536670167054287
arousal_primary_6s,classification,full,BiLSTM,20260907,validation,full,logistic,full,P6,-0.06644378892166503
arousal_primary_6s,classification,full,BiLSTM,20260907,test,matched,logistic,full,P10,0.03816463458624919
arousal_primary_6s,classification,full,BiLSTM,20260907,test,matched,logistic,full,P11,0.02277432712215327
arousal_primary_6s,classification,full,BiLSTM,20260907,test,matched,logistic,full,P15,0.012279420713155631
arousal_primary_6s,classification,full,BiLSTM,20260907,test,matched,logistic,full,P16,0.04703476482617597
arousal_primary_6s,classification,full,BiLSTM,20260907,test,matched,logistic,full,P37,0.1527010435850215
arousal_primary_6s,classification,full,BiLSTM,20260907,test,matched,logistic,full,P39,0.14583333333333343
arousal_primary_6s,classification,full,BiLSTM,20260907,test,matched,logistic,full,P45,0.030905342380752154
arousal_primary_6s,classification,full,BiLSTM,20260907,test,matched,logistic,full,P5,-5.551115123125783e-17
arousal_primary_6s,classification,full,BiLSTM,20260907,test,full,logistic,full,P10,0.03816463458624919
arousal_primary_6s,classification,full,BiLSTM,20260907,test,full,logistic,full,P11,0.02277432712215327
arousal_primary_6s,classification,full,BiLSTM,20260907,test,full,logistic,full,P15,0.012279420713155631
arousal_primary_6s,classification,full,BiLSTM,20260907,test,full,logistic,full,P16,0.04703476482617597
arousal_primary_6s,classification,full,BiLSTM,20260907,test,full,logistic,full,P37,0.1527010435850215
arousal_primary_6s,classification,full,BiLSTM,20260907,test,full,logistic,full,P39,0.14583333333333343
arousal_primary_6s,classification,full,BiLSTM,20260907,test,full,logistic,full,P45,0.030905342380752154
arousal_primary_6s,classification,full,BiLSTM,20260907,test,full,logistic,full,P5,-5.551115123125783e-17
arousal_primary_6s,classification,full,BiLSTM,20260908,validation,matched,logistic,full,P23,-0.00724637681159418
arousal_primary_6s,classification,full,BiLSTM,20260908,validation,matched,logistic,full,P28,0.05175645444101823
arousal_primary_6s,classification,full,BiLSTM,20260908,validation,matched,logistic,full,P31,-0.015384615384615441
arousal_primary_6s,classification,full,BiLSTM,20260908,validation,matched,logistic,full,P32,-0.007877944077039123
arousal_primary_6s,classification,full,BiLSTM,20260908,validation,matched,logistic,full,P38,-0.012004098960620657
arousal_primary_6s,classification,full,BiLSTM,20260908,validation,matched,logistic,full,P41,0.055665024630541904
arousal_primary_6s,classification,full,BiLSTM,20260908,validation,matched,logistic,full,P47,0.020565283494697884
arousal_primary_6s,classification,full,BiLSTM,20260908,validation,matched,logistic,full,P6,-0.03346443788921666
arousal_primary_6s,classification,full,BiLSTM,20260908,validation,full,logistic,full,P23,-0.00724637681159418
arousal_primary_6s,classification,full,BiLSTM,20260908,validation,full,logistic,full,P28,0.05175645444101823
arousal_primary_6s,classification,full,BiLSTM,20260908,validation,full,logistic,full,P31,-0.015384615384615441
arousal_primary_6s,classification,full,BiLSTM,20260908,validation,full,logistic,full,P32,-0.007877944077039123
arousal_primary_6s,classification,full,BiLSTM,20260908,validation,full,logistic,full,P38,-0.012004098960620657
arousal_primary_6s,classification,full,BiLSTM,20260908,validation,full,logistic,full,P41,0.055665024630541904
arousal_primary_6s,classification,full,BiLSTM,20260908,validation,full,logistic,full,P47,0.020565283494697884
arousal_primary_6s,classification,full,BiLSTM,20260908,validation,full,logistic,full,P6,-0.03346443788921666
arousal_primary_6s,classification,full,BiLSTM,20260908,test,matched,logistic,full,P10,-0.029723685159800922
arousal_primary_6s,classification,full,BiLSTM,20260908,test,matched,logistic,full,P11,0.02277432712215327
arousal_primary_6s,classification,full,BiLSTM,20260908,test,matched,logistic,full,P15,0.034039187051235154
arousal_primary_6s,classification,full,BiLSTM,20260908,test,matched,logistic,full,P16,0.0961145194274029
arousal_primary_6s,classification,full,BiLSTM,20260908,test,matched,logistic,full,P37,0.11648250460405157
arousal_primary_6s,classification,full,BiLSTM,20260908,test,matched,logistic,full,P39,0.0
arousal_primary_6s,classification,full,BiLSTM,20260908,test,matched,logistic,full,P45,0.07111831701995636
arousal_primary_6s,classification,full,BiLSTM,20260908,test,matched,logistic,full,P5,0.04059829059829051
arousal_primary_6s,classification,full,BiLSTM,20260908,test,full,logistic,full,P10,-0.029723685159800922
arousal_primary_6s,classification,full,BiLSTM,20260908,test,full,logistic,full,P11,0.02277432712215327
arousal_primary_6s,classification,full,BiLSTM,20260908,test,full,logistic,full,P15,0.034039187051235154
arousal_primary_6s,classification,full,BiLSTM,20260908,test,full,logistic,full,P16,0.0961145194274029
arousal_primary_6s,classification,full,BiLSTM,20260908,test,full,logistic,full,P37,0.11648250460405157
arousal_primary_6s,classification,full,BiLSTM,20260908,test,full,logistic,full,P39,0.0
arousal_primary_6s,classification,full,BiLSTM,20260908,test,full,logistic,full,P45,0.07111831701995636
arousal_primary_6s,classification,full,BiLSTM,20260908,test,full,logistic,full,P5,0.04059829059829051
arousal_primary_6s,classification,full,MLP_current,20260907,validation,matched,logistic,full,P23,-0.012077294685990336
arousal_primary_6s,classification,full,MLP_current,20260907,validation,matched,logistic,full,P28,0.14665336477417013
arousal_primary_6s,classification,full,MLP_current,20260907,validation,matched,logistic,full,P31,0.035897435897435825
arousal_primary_6s,classification,full,MLP_current,20260907,validation,matched,logistic,full,P32,-0.027450980392156876
arousal_primary_6s,classification,full,MLP_current,20260907,validation,matched,logistic,full,P38,-0.009285400589748416
arousal_primary_6s,classification,full,MLP_current,20260907,validation,matched,logistic,full,P41,-0.0384236453201971
arousal_primary_6s,classification,full,MLP_current,20260907,validation,matched,logistic,full,P47,0.036199778739055555
arousal_primary_6s,classification,full,MLP_current,20260907,validation,matched,logistic,full,P6,-0.05332677810553915
arousal_primary_6s,classification,full,MLP_current,20260907,validation,full,logistic,full,P23,-0.012077294685990336
arousal_primary_6s,classification,full,MLP_current,20260907,validation,full,logistic,full,P28,0.14665336477417013
arousal_primary_6s,classification,full,MLP_current,20260907,validation,full,logistic,full,P31,0.035897435897435825
arousal_primary_6s,classification,full,MLP_current,20260907,validation,full,logistic,full,P32,-0.027450980392156876
arousal_primary_6s,classification,full,MLP_current,20260907,validation,full,logistic,full,P38,-0.009285400589748416
arousal_primary_6s,classification,full,MLP_current,20260907,validation,full,logistic,full,P41,-0.0384236453201971
arousal_primary_6s,classification,full,MLP_current,20260907,validation,full,logistic,full,P47,0.036199778739055555
arousal_primary_6s,classification,full,MLP_current,20260907,validation,full,logistic,full,P6,-0.05332677810553915
arousal_primary_6s,classification,full,MLP_current,20260907,test,matched,logistic,full,P10,0.04202438496500971
arousal_primary_6s,classification,full,MLP_current,20260907,test,matched,logistic,full,P11,0.024844720496894457
arousal_primary_6s,classification,full,MLP_current,20260907,test,matched,logistic,full,P15,0.020323719118899852
arousal_primary_6s,classification,full,MLP_current,20260907,test,matched,logistic,full,P16,0.028629856850715785
arousal_primary_6s,classification,full,MLP_current,20260907,test,matched,logistic,full,P37,0.05325352977286679
arousal_primary_6s,classification,full,MLP_current,20260907,test,matched,logistic,full,P39,0.05625000000000002
arousal_primary_6s,classification,full,MLP_current,20260907,test,matched,logistic,full,P45,0.016453491863327896
arousal_primary_6s,classification,full,MLP_current,20260907,test,matched,logistic,full,P5,-0.044871794871794934
arousal_primary_6s,classification,full,MLP_current,20260907,test,full,logistic,full,P10,0.04202438496500971
arousal_primary_6s,classification,full,MLP_current,20260907,test,full,logistic,full,P11,0.024844720496894457
arousal_primary_6s,classification,full,MLP_current,20260907,test,full,logistic,full,P15,0.020323719118899852
arousal_primary_6s,classification,full,MLP_current,20260907,test,full,logistic,full,P16,0.028629856850715785
arousal_primary_6s,classification,full,MLP_current,20260907,test,full,logistic,full,P37,0.05325352977286679
arousal_primary_6s,classification,full,MLP_current,20260907,test,full,logistic,full,P39,0.05625000000000002
arousal_primary_6s,classification,full,MLP_current,20260907,test,full,logistic,full,P45,0.016453491863327896
arousal_primary_6s,classification,full,MLP_current,20260907,test,full,logistic,full,P5,-0.044871794871794934
arousal_primary_6s,classification,full,MLP_current,20260908,validation,matched,logistic,full,P23,0.007246376811594235
arousal_primary_6s,classification,full,MLP_current,20260908,validation,matched,logistic,full,P28,0.05211923332728702
arousal_primary_6s,classification,full,MLP_current,20260908,validation,matched,logistic,full,P31,0.03931623931623923
arousal_primary_6s,classification,full,MLP_current,20260908,validation,matched,logistic,full,P32,-0.03730131105696721
arousal_primary_6s,classification,full,MLP_current,20260908,validation,matched,logistic,full,P38,-0.018534203316812048
arousal_primary_6s,classification,full,MLP_current,20260908,validation,matched,logistic,full,P41,-0.009742747673782248
arousal_primary_6s,classification,full,MLP_current,20260908,validation,matched,logistic,full,P47,0.037794125575077164
arousal_primary_6s,classification,full,MLP_current,20260908,validation,matched,logistic,full,P6,-0.005598164536217642
arousal_primary_6s,classification,full,MLP_current,20260908,validation,full,logistic,full,P23,0.007246376811594235
arousal_primary_6s,classification,full,MLP_current,20260908,validation,full,logistic,full,P28,0.05211923332728702
arousal_primary_6s,classification,full,MLP_current,20260908,validation,full,logistic,full,P31,0.03931623931623923
arousal_primary_6s,classification,full,MLP_current,20260908,validation,full,logistic,full,P32,-0.03730131105696721
arousal_primary_6s,classification,full,MLP_current,20260908,validation,full,logistic,full,P38,-0.018534203316812048
arousal_primary_6s,classification,full,MLP_current,20260908,validation,full,logistic,full,P41,-0.009742747673782248
arousal_primary_6s,classification,full,MLP_current,20260908,validation,full,logistic,full,P47,0.037794125575077164
arousal_primary_6s,classification,full,MLP_current,20260908,validation,full,logistic,full,P6,-0.005598164536217642
arousal_primary_6s,classification,full,MLP_current,20260908,test,matched,logistic,full,P10,-0.02397614409734744
arousal_primary_6s,classification,full,MLP_current,20260908,test,matched,logistic,full,P11,0.03726708074534163
arousal_primary_6s,classification,full,MLP_current,20260908,test,matched,logistic,full,P15,-0.016076426919800435
