task,kind,subset,architecture,seed,split,feature,participant,temporal_importance,baseline_importance,differential_importance
attention_primary,classification,full,TCN,20260907,test,gsr_scr_mean_prominence_z,P39,-0.0008333333333333526,0.0008333333333333526,-0.0016666666666667052
attention_primary,classification,full,TCN,20260907,test,gsr_scr_mean_prominence_z,P45,0.0021817890670350003,0.0018375067555395975,0.00034428231149540283
attention_primary,classification,full,TCN,20260907,test,gsr_scr_mean_prominence_z,P5,-0.00042735042735044806,0.0008547008547008739,-0.001282051282051322
attention_primary,classification,full,TCN,20260907,test,modalidad:EEG,P10,-0.029177789000312603,-0.01357285429141718,-0.015604934708895422
attention_primary,classification,full,TCN,20260907,test,modalidad:EEG,P11,-0.010351966873706042,-0.024430641821946163,0.014078674948240121
attention_primary,classification,full,TCN,20260907,test,modalidad:EEG,P15,-0.006488986248022443,0.012810027990750882,-0.019299014238773324
attention_primary,classification,full,TCN,20260907,test,modalidad:EEG,P16,0.03680981595092022,0.04498977505112476,-0.00817995910020454
attention_primary,classification,full,TCN,20260907,test,modalidad:EEG,P37,-0.0035650623885917555,0.009269162210338655,-0.01283422459893041
attention_primary,classification,full,TCN,20260907,test,modalidad:EEG,P39,-0.0070833333333334084,-0.03500000000000003,0.027916666666666624
attention_primary,classification,full,TCN,20260907,test,modalidad:EEG,P45,-0.01424968474148799,0.0036670069456954946,-0.017916691687183482
attention_primary,classification,full,TCN,20260907,test,modalidad:EEG,P5,0.027350427350427364,0.016239316239316258,0.011111111111111106
attention_primary,classification,full,TCN,20260907,test,modalidad:GSR,P10,-0.007991246422816988,0.002792006348748288,-0.010783252771565277
attention_primary,classification,full,TCN,20260907,test,modalidad:GSR,P11,-0.004968944099378902,0.0016563146997929934,-0.0066252587991718955
attention_primary,classification,full,TCN,20260907,test,modalidad:GSR,P15,-0.029117682852622662,0.0047584276499939016,-0.03387611050261656
attention_primary,classification,full,TCN,20260907,test,modalidad:GSR,P16,-0.0012269938650306899,0.0032719836400818105,-0.0044989775051125
attention_primary,classification,full,TCN,20260907,test,modalidad:GSR,P37,0.01319073083778971,-0.006060606060606088,0.0192513368983958
attention_primary,classification,full,TCN,20260907,test,modalidad:GSR,P39,-0.0075000000000000734,0.0033333333333333435,-0.010833333333333417
attention_primary,classification,full,TCN,20260907,test,modalidad:GSR,P45,-0.03104946055765726,0.019039612482235447,-0.05008907303989271
attention_primary,classification,full,TCN,20260907,test,modalidad:GSR,P5,-0.01923076923076923,0.0076923076923077205,-0.02692307692307695
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_rms_uv,P23,-0.002892409224500092,0.0,-0.002892409224500092
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_rms_uv,P28,0.003121900821236023,0.0,0.003121900821236023
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_rms_uv,P31,-0.000661203342214245,0.0,-0.000661203342214245
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_rms_uv,P32,-0.000597447466148604,0.0,-0.000597447466148604
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_rms_uv,P38,0.0014767354368357744,0.0,0.0014767354368357744
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_rms_uv,P41,0.0014323856549800062,0.0,0.0014323856549800062
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_rms_uv,P47,-4.351056135885045e-05,0.0,-4.351056135885045e-05
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_rms_uv,P6,0.0006099621432549274,0.0,0.0006099621432549274
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_std_uv,P23,-0.001055843310849336,0.0,-0.001055843310849336
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_std_uv,P28,0.0020957176683697567,0.0,0.0020957176683697567
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_std_uv,P31,7.968778740274907e-05,0.0,7.968778740274907e-05
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_std_uv,P32,-0.00011402754420659633,0.0,-0.00011402754420659633
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_std_uv,P38,0.0026058440493716083,0.0,0.0026058440493716083
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_std_uv,P41,0.0008463415341060543,0.0,0.0008463415341060543
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_std_uv,P47,0.00024631239734760333,0.0,0.00024631239734760333
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_std_uv,P6,-0.0003878238405722545,0.0,-0.0003878238405722545
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_peak_to_peak_uv,P23,0.0007751914777284652,0.0,0.0007751914777284652
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_peak_to_peak_uv,P28,0.002806660093403135,0.0,0.002806660093403135
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_peak_to_peak_uv,P31,-0.0005149717200289228,0.0,-0.0005149717200289228
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_peak_to_peak_uv,P32,-0.0005270465422744896,0.0,-0.0005270465422744896
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_peak_to_peak_uv,P38,-0.001981364910770456,0.0,-0.001981364910770456
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_peak_to_peak_uv,P41,-0.001007921244843102,0.0,-0.001007921244843102
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_peak_to_peak_uv,P47,0.00025465987578385805,0.0,0.00025465987578385805
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_peak_to_peak_uv,P6,0.0002642337758621549,0.0,0.0002642337758621549
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_delta_relative,P23,0.0021503212274647686,0.0,0.0021503212274647686
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_delta_relative,P28,-0.0010329871426781434,0.0,-0.0010329871426781434
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_delta_relative,P31,-0.002000810553443877,0.0,-0.002000810553443877
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_delta_relative,P32,0.00021934132848262512,0.0,0.00021934132848262512
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_delta_relative,P38,-8.194747751710807e-05,0.0,-8.194747751710807e-05
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_delta_relative,P41,0.0030520332605270097,0.0,0.0030520332605270097
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_delta_relative,P47,0.0004660835023963195,0.0,0.0004660835023963195
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_delta_relative,P6,0.0016556486605339815,0.0,0.0016556486605339815
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_theta_relative,P23,-0.0010412170586641567,0.0,-0.0010412170586641567
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_theta_relative,P28,-0.0008543780528961875,0.0,-0.0008543780528961875
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_theta_relative,P31,-0.0011683473346948859,0.0,-0.0011683473346948859
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_theta_relative,P32,0.00019827493092607895,0.0,0.00019827493092607895
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_theta_relative,P38,-0.0004948271000065674,0.0,-0.0004948271000065674
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_theta_relative,P41,-0.0008102669789875172,0.0,-0.0008102669789875172
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_theta_relative,P47,0.00034631399260351967,0.0,0.00034631399260351967
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_theta_relative,P6,0.0006103156404851928,0.0,0.0006103156404851928
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_alpha_relative,P23,-0.0010549722087407343,0.0,-0.0010549722087407343
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_alpha_relative,P28,-0.00032021286965600027,0.0,-0.00032021286965600027
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_alpha_relative,P31,-0.0014463490218072027,0.0,-0.0014463490218072027
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_alpha_relative,P32,-0.0008968284669292447,0.0,-0.0008968284669292447
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_alpha_relative,P38,0.0027354986980392846,0.0,0.0027354986980392846
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_alpha_relative,P41,0.001908481786528826,0.0,0.001908481786528826
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_alpha_relative,P47,-0.0006115254640867817,0.0,-0.0006115254640867817
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_alpha_relative,P6,0.0008050222518552807,0.0,0.0008050222518552807
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_beta_relative,P23,-0.00022446645396405617,0.0,-0.00022446645396405617
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_beta_relative,P28,0.00047902940284636484,0.0,0.00047902940284636484
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_beta_relative,P31,-6.424696139468722e-05,0.0,-6.424696139468722e-05
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_beta_relative,P32,0.00022487029980875484,0.0,0.00022487029980875484
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_beta_relative,P38,0.00073404503936354,0.0,0.00073404503936354
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_beta_relative,P41,-0.002257425537525659,0.0,-0.002257425537525659
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_beta_relative,P47,0.000126860216891167,0.0,0.000126860216891167
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_beta_relative,P6,0.00041595138495111874,0.0,0.00041595138495111874
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_gamma_relative,P23,-0.001222812265844131,0.0,-0.001222812265844131
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_gamma_relative,P28,0.0002484130053041156,0.0,0.0002484130053041156
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_gamma_relative,P31,0.005677944567682713,0.0,0.005677944567682713
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_gamma_relative,P32,0.00022763443810760453,0.0,0.00022763443810760453
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_gamma_relative,P38,0.002210654193244954,0.0,0.002210654193244954
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_gamma_relative,P41,0.0003168115706914776,0.0,0.0003168115706914776
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_gamma_relative,P47,0.00019798253707672408,0.0,0.00019798253707672408
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_gamma_relative,P6,0.0005521141251415118,0.0,0.0005521141251415118
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_line_noise_ratio,P23,-0.003044861085703143,0.0,-0.003044861085703143
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_line_noise_ratio,P28,0.00040970776169539923,0.0,0.00040970776169539923
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_line_noise_ratio,P31,-0.0004470219154326216,0.0,-0.0004470219154326216
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_line_noise_ratio,P32,0.001973829966388574,0.0,0.001973829966388574
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_line_noise_ratio,P38,8.772151785447768e-05,0.0,8.772151785447768e-05
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_line_noise_ratio,P41,-0.003177317967659099,0.0,-0.003177317967659099
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_line_noise_ratio,P47,-0.0005754054554686139,0.0,-0.0005754054554686139
attention_primary,regression,EEG,LSTM,20260907,validation,eeg_line_noise_ratio,P6,-0.00015837170673902446,0.0,-0.00015837170673902446
attention_primary,regression,EEG,LSTM,20260907,validation,modalidad:EEG,P23,-0.0051035570236470425,0.0,-0.0051035570236470425
attention_primary,regression,EEG,LSTM,20260907,validation,modalidad:EEG,P28,0.00027553297282838506,0.0,0.00027553297282838506
attention_primary,regression,EEG,LSTM,20260907,validation,modalidad:EEG,P31,0.000445904204376868,0.0,0.000445904204376868
attention_primary,regression,EEG,LSTM,20260907,validation,modalidad:EEG,P32,0.0003840838899634491,0.0,0.0003840838899634491
attention_primary,regression,EEG,LSTM,20260907,validation,modalidad:EEG,P38,0.0036663266522737547,0.0,0.0036663266522737547
attention_primary,regression,EEG,LSTM,20260907,validation,modalidad:EEG,P41,-0.003145989175255437,0.0,-0.003145989175255437
attention_primary,regression,EEG,LSTM,20260907,validation,modalidad:EEG,P47,0.0003669104118574129,0.0,0.0003669104118574129
attention_primary,regression,EEG,LSTM,20260907,validation,modalidad:EEG,P6,0.003185437738606156,0.0,0.003185437738606156
attention_primary,regression,EEG,LSTM,20260907,test,eeg_rms_uv,P10,0.0010228810420503276,0.0,0.0010228810420503276
attention_primary,regression,EEG,LSTM,20260907,test,eeg_rms_uv,P11,-0.0003728491856023197,0.0,-0.0003728491856023197
attention_primary,regression,EEG,LSTM,20260907,test,eeg_rms_uv,P15,-0.0008651476691342363,0.0,-0.0008651476691342363
attention_primary,regression,EEG,LSTM,20260907,test,eeg_rms_uv,P16,0.0027396728068750376,0.0,0.0027396728068750376
attention_primary,regression,EEG,LSTM,20260907,test,eeg_rms_uv,P37,-0.0034784345995004795,0.0,-0.0034784345995004795
attention_primary,regression,EEG,LSTM,20260907,test,eeg_rms_uv,P39,-0.0006497031489313354,0.0,-0.0006497031489313354
attention_primary,regression,EEG,LSTM,20260907,test,eeg_rms_uv,P45,0.0012277636917390033,0.0,0.0012277636917390033
attention_primary,regression,EEG,LSTM,20260907,test,eeg_rms_uv,P5,-0.00011395897782069397,0.0,-0.00011395897782069397
attention_primary,regression,EEG,LSTM,20260907,test,eeg_std_uv,P10,0.0011400580821533612,0.0,0.0011400580821533612
attention_primary,regression,EEG,LSTM,20260907,test,eeg_std_uv,P11,-0.0004352997583519702,0.0,-0.0004352997583519702
attention_primary,regression,EEG,LSTM,20260907,test,eeg_std_uv,P15,-0.001131376301525977,0.0,-0.001131376301525977
attention_primary,regression,EEG,LSTM,20260907,test,eeg_std_uv,P16,0.00023629062222914056,0.0,0.00023629062222914056
attention_primary,regression,EEG,LSTM,20260907,test,eeg_std_uv,P37,-0.0025827350678970353,0.0,-0.0025827350678970353
attention_primary,regression,EEG,LSTM,20260907,test,eeg_std_uv,P39,-0.00038418231733319266,0.0,-0.00038418231733319266
attention_primary,regression,EEG,LSTM,20260907,test,eeg_std_uv,P45,-0.0010272923211011253,0.0,-0.0010272923211011253
attention_primary,regression,EEG,LSTM,20260907,test,eeg_std_uv,P5,-3.5144696894606754e-05,0.0,-3.5144696894606754e-05
attention_primary,regression,EEG,LSTM,20260907,test,eeg_peak_to_peak_uv,P10,0.0022219552062173963,0.0,0.0022219552062173963
attention_primary,regression,EEG,LSTM,20260907,test,eeg_peak_to_peak_uv,P11,0.0005016965429730069,0.0,0.0005016965429730069
attention_primary,regression,EEG,LSTM,20260907,test,eeg_peak_to_peak_uv,P15,0.001147074791491054,0.0,0.001147074791491054
attention_primary,regression,EEG,LSTM,20260907,test,eeg_peak_to_peak_uv,P16,-0.0004379982025256135,0.0,-0.0004379982025256135
attention_primary,regression,EEG,LSTM,20260907,test,eeg_peak_to_peak_uv,P37,0.002332746249483586,0.0,0.002332746249483586
attention_primary,regression,EEG,LSTM,20260907,test,eeg_peak_to_peak_uv,P39,0.00023657342601517416,0.0,0.00023657342601517416
attention_primary,regression,EEG,LSTM,20260907,test,eeg_peak_to_peak_uv,P45,0.00193874246375918,0.0,0.00193874246375918
attention_primary,regression,EEG,LSTM,20260907,test,eeg_peak_to_peak_uv,P5,5.955962825616723e-05,0.0,5.955962825616723e-05
attention_primary,regression,EEG,LSTM,20260907,test,eeg_delta_relative,P10,0.006708738702218664,0.0,0.006708738702218664
attention_primary,regression,EEG,LSTM,20260907,test,eeg_delta_relative,P11,0.003297775916750223,0.0,0.003297775916750223
attention_primary,regression,EEG,LSTM,20260907,test,eeg_delta_relative,P15,-0.004666766172319958,0.0,-0.004666766172319958
attention_primary,regression,EEG,LSTM,20260907,test,eeg_delta_relative,P16,-0.010852441908979982,0.0,-0.010852441908979982
attention_primary,regression,EEG,LSTM,20260907,test,eeg_delta_relative,P37,0.0017305345679805128,0.0,0.0017305345679805128
attention_primary,regression,EEG,LSTM,20260907,test,eeg_delta_relative,P39,0.0038018994948585405,0.0,0.0038018994948585405
attention_primary,regression,EEG,LSTM,20260907,test,eeg_delta_relative,P45,0.006664364666865108,0.0,0.006664364666865108
attention_primary,regression,EEG,LSTM,20260907,test,eeg_delta_relative,P5,0.0009688669784249093,0.0,0.0009688669784249093
attention_primary,regression,EEG,LSTM,20260907,test,eeg_theta_relative,P10,-0.0005829511769181561,0.0,-0.0005829511769181561
attention_primary,regression,EEG,LSTM,20260907,test,eeg_theta_relative,P11,0.0012022280873744905,0.0,0.0012022280873744905
attention_primary,regression,EEG,LSTM,20260907,test,eeg_theta_relative,P15,-0.0007719065245694878,0.0,-0.0007719065245694878
attention_primary,regression,EEG,LSTM,20260907,test,eeg_theta_relative,P16,-0.0013627132839814538,0.0,-0.0013627132839814538
attention_primary,regression,EEG,LSTM,20260907,test,eeg_theta_relative,P37,0.0002732734527901126,0.0,0.0002732734527901126
attention_primary,regression,EEG,LSTM,20260907,test,eeg_theta_relative,P39,0.00029133757540149573,0.0,0.00029133757540149573
attention_primary,regression,EEG,LSTM,20260907,test,eeg_theta_relative,P45,-0.0003288915451489682,0.0,-0.0003288915451489682
attention_primary,regression,EEG,LSTM,20260907,test,eeg_theta_relative,P5,0.00015614902157849996,0.0,0.00015614902157849996
attention_primary,regression,EEG,LSTM,20260907,test,eeg_alpha_relative,P10,-0.0012004375623927642,0.0,-0.0012004375623927642
attention_primary,regression,EEG,LSTM,20260907,test,eeg_alpha_relative,P11,-5.407580798333367e-05,0.0,-5.407580798333367e-05
attention_primary,regression,EEG,LSTM,20260907,test,eeg_alpha_relative,P15,0.0032915711476015908,0.0,0.0032915711476015908
attention_primary,regression,EEG,LSTM,20260907,test,eeg_alpha_relative,P16,0.004622406758975695,0.0,0.004622406758975695
attention_primary,regression,EEG,LSTM,20260907,test,eeg_alpha_relative,P37,-0.0016483081670224387,0.0,-0.0016483081670224387
attention_primary,regression,EEG,LSTM,20260907,test,eeg_alpha_relative,P39,0.0011745244205616067,0.0,0.0011745244205616067
attention_primary,regression,EEG,LSTM,20260907,test,eeg_alpha_relative,P45,-0.002928161886535774,0.0,-0.002928161886535774
attention_primary,regression,EEG,LSTM,20260907,test,eeg_alpha_relative,P5,0.0005348761305425497,0.0,0.0005348761305425497
attention_primary,regression,EEG,LSTM,20260907,test,eeg_beta_relative,P10,-0.00030428352894480427,0.0,-0.00030428352894480427
attention_primary,regression,EEG,LSTM,20260907,test,eeg_beta_relative,P11,1.3375235654411454e-05,0.0,1.3375235654411454e-05
attention_primary,regression,EEG,LSTM,20260907,test,eeg_beta_relative,P15,0.0011984682229773114,0.0,0.0011984682229773114
attention_primary,regression,EEG,LSTM,20260907,test,eeg_beta_relative,P16,0.0051869280065482085,0.0,0.0051869280065482085
attention_primary,regression,EEG,LSTM,20260907,test,eeg_beta_relative,P37,-0.0008646359750064114,0.0,-0.0008646359750064114
attention_primary,regression,EEG,LSTM,20260907,test,eeg_beta_relative,P39,0.00028183631782074947,0.0,0.00028183631782074947
attention_primary,regression,EEG,LSTM,20260907,test,eeg_beta_relative,P45,-0.001680792890168048,0.0,-0.001680792890168048
attention_primary,regression,EEG,LSTM,20260907,test,eeg_beta_relative,P5,-5.2405445866332553e-05,0.0,-5.2405445866332553e-05
attention_primary,regression,EEG,LSTM,20260907,test,eeg_gamma_relative,P10,-0.004173609640266851,0.0,-0.004173609640266851
attention_primary,regression,EEG,LSTM,20260907,test,eeg_gamma_relative,P11,-0.0014842037026309373,0.0,-0.0014842037026309373
attention_primary,regression,EEG,LSTM,20260907,test,eeg_gamma_relative,P15,0.005065452485689325,0.0,0.005065452485689325
attention_primary,regression,EEG,LSTM,20260907,test,eeg_gamma_relative,P16,0.012517516174351106,0.0,0.012517516174351106
attention_primary,regression,EEG,LSTM,20260907,test,eeg_gamma_relative,P37,-0.0013514327268935311,0.0,-0.0013514327268935311
attention_primary,regression,EEG,LSTM,20260907,test,eeg_gamma_relative,P39,0.005935919228157616,0.0,0.005935919228157616
attention_primary,regression,EEG,LSTM,20260907,test,eeg_gamma_relative,P45,-0.004614406920147163,0.0,-0.004614406920147163
attention_primary,regression,EEG,LSTM,20260907,test,eeg_gamma_relative,P5,8.882914413188558e-06,0.0,8.882914413188558e-06
attention_primary,regression,EEG,LSTM,20260907,test,eeg_line_noise_ratio,P10,-0.00542848040738626,0.0,-0.00542848040738626
attention_primary,regression,EEG,LSTM,20260907,test,eeg_line_noise_ratio,P11,0.00040702150830134175,0.0,0.00040702150830134175
attention_primary,regression,EEG,LSTM,20260907,test,eeg_line_noise_ratio,P15,0.0028531576788209277,0.0,0.0028531576788209277
attention_primary,regression,EEG,LSTM,20260907,test,eeg_line_noise_ratio,P16,0.014732999573988303,0.0,0.014732999573988303
attention_primary,regression,EEG,LSTM,20260907,test,eeg_line_noise_ratio,P37,-0.002104192629695989,0.0,-0.002104192629695989
attention_primary,regression,EEG,LSTM,20260907,test,eeg_line_noise_ratio,P39,-0.0026477892661090907,0.0,-0.0026477892661090907
attention_primary,regression,EEG,LSTM,20260907,test,eeg_line_noise_ratio,P45,0.0007618824680982961,0.0,0.0007618824680982961
attention_primary,regression,EEG,LSTM,20260907,test,eeg_line_noise_ratio,P5,-0.001961434714558008,0.0,-0.001961434714558008
attention_primary,regression,EEG,LSTM,20260907,test,modalidad:EEG,P10,-0.003881234949491952,0.0,-0.003881234949491952
attention_primary,regression,EEG,LSTM,20260907,test,modalidad:EEG,P11,0.002294713010682492,0.0,0.002294713010682492
attention_primary,regression,EEG,LSTM,20260907,test,modalidad:EEG,P15,-0.003973565326394502,0.0,-0.003973565326394502
attention_primary,regression,EEG,LSTM,20260907,test,modalidad:EEG,P16,0.010355052899943363,0.0,0.010355052899943363
attention_primary,regression,EEG,LSTM,20260907,test,modalidad:EEG,P37,-0.005983135572828013,0.0,-0.005983135572828013
attention_primary,regression,EEG,LSTM,20260907,test,modalidad:EEG,P39,-0.005462846853321568,0.0,-0.005462846853321568
attention_primary,regression,EEG,LSTM,20260907,test,modalidad:EEG,P45,-0.0007199220459842781,0.0,-0.0007199220459842781
attention_primary,regression,EEG,LSTM,20260907,test,modalidad:EEG,P5,-0.0007564918415797539,0.0,-0.0007564918415797539
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_rms_uv,P23,-0.0006701433414493252,-0.005837193400426011,0.005167050058976686
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_rms_uv,P28,-0.00019290195872443406,0.023207519266834332,-0.023400421225558767
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_rms_uv,P31,-0.0005331464223099491,0.000246697665642559,-0.0007798440879525081
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_rms_uv,P32,-0.0007363238350110545,0.0014379105096263612,-0.0021742343446374155
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_rms_uv,P38,7.783914951242643e-05,0.008022898203055972,-0.007945059053543545
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_rms_uv,P41,-0.001355870965054562,0.02958844620808021,-0.030944317173134773
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_rms_uv,P47,-4.074821340953605e-05,0.0006333526449008531,-0.0006741008583103892
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_rms_uv,P6,-0.00022299432261998486,0.0035235597305815157,-0.0037465540532015005
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_std_uv,P23,0.0020518729897638366,0.021741704469817026,-0.01968983148005319
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_std_uv,P28,0.0024968548918774757,0.016032404568214354,-0.013535549676336878
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_std_uv,P31,0.0003626041352460252,0.0010354070302609486,-0.0006728028950149234
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_std_uv,P32,-0.0005935372592905219,0.008245170950373115,-0.008838708209663636
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_std_uv,P38,-0.0007795903350937605,0.006357181325610872,-0.007136771660704633
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_std_uv,P41,-0.0009075981802575406,0.026110786963391374,-0.027018385143648915
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_std_uv,P47,5.674583054604554e-05,0.002981060206575359,-0.0029243143760293135
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_std_uv,P6,-0.0011253268217215728,0.0071580096427818155,-0.008283336464503388
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_peak_to_peak_uv,P23,-2.013791436268342e-05,0.00616145719962633,-0.006181595113989013
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_peak_to_peak_uv,P28,0.00355498491539854,0.032315022911934776,-0.028760037996536238
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_peak_to_peak_uv,P31,0.0003695844737424903,0.0009804006104949803,-0.00061081613675249
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_peak_to_peak_uv,P32,-0.0005306419331201795,0.0034080052533720373,-0.003938647186492217
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_peak_to_peak_uv,P38,8.830700606812236e-05,0.012524102334996989,-0.012435795328928866
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_peak_to_peak_uv,P41,0.0016114793798851501,0.01609987882794508,-0.014488399448059928
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_peak_to_peak_uv,P47,7.532794753744021e-05,-0.0006316242046537024,0.0007069521521911427
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_peak_to_peak_uv,P6,-0.001129565992969206,0.003738940292428117,-0.004868506285397323
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_delta_relative,P23,0.0003047757545882934,0.10770040528369407,-0.10739562952910578
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_delta_relative,P28,0.00011137833381935636,0.04483888384939647,-0.044727505515577116
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_delta_relative,P31,-0.0017390790905750463,0.12308504677246539,-0.12482412586304044
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_delta_relative,P32,0.00017880585357830104,0.08880794078329295,-0.08862913492971465
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_delta_relative,P38,0.0025862091720309397,0.20150063453672393,-0.19891442536469298
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_delta_relative,P41,0.0022243774376723645,0.12296548860651364,-0.12074111116884127
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_delta_relative,P47,0.00035707110932046147,0.12692350932767912,-0.12656643821835867
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_delta_relative,P6,0.0015718212933114595,0.1351212785542384,-0.13354945726092693
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_theta_relative,P23,0.00046578529143066484,0.02720360084101192,-0.026737815549581257
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_theta_relative,P28,0.00020849783053908944,0.021743783925772964,-0.021535286095233874
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_theta_relative,P31,-0.0007511396955527605,0.013289222660421984,-0.014040362355974745
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_theta_relative,P32,0.0009328136432345868,0.020691850130714506,-0.019759036487479918
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_theta_relative,P38,0.0018795254846989185,0.04468269940370932,-0.0428031739190104
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_theta_relative,P41,-0.0007680292294169888,0.005100736991222332,-0.005868766220639321
attention_primary,regression,full,BiLSTM,20260907,validation,eeg_theta_relative,P47,-0.0010552597483440174,0.014065933000713172,-0.01512119274905719
