scope,reference,participant,delta
stack_participant_C0.01,previous_geometric,P12,-0.012079318530931304
stack_participant_C0.01,previous_geometric,P13,-0.004102721506036355
stack_participant_C0.01,previous_geometric,P18,0.019108280254777066
stack_participant_C0.01,previous_geometric,P19,-0.15677410901467495
stack_participant_C0.01,previous_geometric,P2,-0.0739114685213359
stack_participant_C0.01,previous_geometric,P20,0.01523237299099367
stack_participant_C0.01,previous_geometric,P21,0.0963673350770125
stack_participant_C0.01,previous_geometric,P22,-0.008524891338441476
stack_participant_C0.01,previous_geometric,P24,-0.11997580319935475
stack_participant_C0.01,previous_geometric,P26,-0.08761904761904754
stack_participant_C0.01,previous_geometric,P27,-0.11347577154028782
stack_participant_C0.01,previous_geometric,P3,-0.05590062111801247
stack_participant_C0.01,previous_geometric,P30,0.055927787083565994
stack_participant_C0.01,previous_geometric,P33,0.057711271643160145
stack_participant_C0.01,previous_geometric,P34,0.11353149955634428
stack_participant_C0.01,previous_geometric,P35,-0.005555555555555591
stack_participant_C0.01,previous_geometric,P36,0.15051630119503417
stack_participant_C0.01,previous_geometric,P4,0.11328976034858396
stack_participant_C0.01,previous_geometric,P40,0.0017420283268954062
stack_participant_C0.01,previous_geometric,P43,-0.04199448317095367
stack_participant_C0.01,previous_geometric,P44,-0.1241818290998618
stack_participant_C0.01,previous_geometric,P46,0.20025510204081648
stack_participant_C0.01,previous_geometric,P48,-0.025380710659898442
stack_participant_C0.01,previous_geometric,P8,0.13290043290043296
stack_participant_C0.01,previous_geometric,P9,-0.041807132209608966
stack_participant_C0.01,previous_tuned_logistic,P12,-0.03361262393520442
stack_participant_C0.01,previous_tuned_logistic,P13,0.014139553918559478
stack_participant_C0.01,previous_tuned_logistic,P18,0.03397027600849256
stack_participant_C0.01,previous_tuned_logistic,P19,-0.1923480083857442
stack_participant_C0.01,previous_tuned_logistic,P2,-0.0785046728971962
stack_participant_C0.01,previous_tuned_logistic,P20,0.020911081255908848
stack_participant_C0.01,previous_tuned_logistic,P21,0.07473602634892967
stack_participant_C0.01,previous_tuned_logistic,P22,0.06870323072097512
stack_participant_C0.01,previous_tuned_logistic,P24,-0.02536183178742657
stack_participant_C0.01,previous_tuned_logistic,P26,-0.060952380952380925
stack_participant_C0.01,previous_tuned_logistic,P27,-0.10939812875296756
stack_participant_C0.01,previous_tuned_logistic,P3,-0.06625258799171835
stack_participant_C0.01,previous_tuned_logistic,P30,0.013916383263117005
stack_participant_C0.01,previous_tuned_logistic,P33,0.06542827657378747
stack_participant_C0.01,previous_tuned_logistic,P34,0.05372670807453417
stack_participant_C0.01,previous_tuned_logistic,P35,0.020370370370370372
stack_participant_C0.01,previous_tuned_logistic,P36,0.15034226708434845
stack_participant_C0.01,previous_tuned_logistic,P4,0.10893246187363842
stack_participant_C0.01,previous_tuned_logistic,P40,0.005869878058017142
stack_participant_C0.01,previous_tuned_logistic,P43,-0.00888671476906755
stack_participant_C0.01,previous_tuned_logistic,P44,-0.06913669208751172
stack_participant_C0.01,previous_tuned_logistic,P46,0.21428571428571436
stack_participant_C0.01,previous_tuned_logistic,P48,-0.03553299492385781
stack_participant_C0.01,previous_tuned_logistic,P8,0.0772385509227615
stack_participant_C0.01,previous_tuned_logistic,P9,-0.04366471734892796
stack_participant_C0.1,previous_geometric,P12,-0.009956709956709886
stack_participant_C0.1,previous_geometric,P13,-0.01686105995498255
stack_participant_C0.1,previous_geometric,P18,0.002123142250530785
stack_participant_C0.1,previous_geometric,P19,-0.15273846960167706
stack_participant_C0.1,previous_geometric,P2,-0.07394769253060929
stack_participant_C0.1,previous_geometric,P20,-0.03073841866945315
stack_participant_C0.1,previous_geometric,P21,0.13962026542671707
stack_participant_C0.1,previous_geometric,P22,0.018696509387462534
stack_participant_C0.1,previous_geometric,P24,-0.06204911054353185
stack_participant_C0.1,previous_geometric,P26,-0.14285714285714274
stack_participant_C0.1,previous_geometric,P27,-0.10911883815109624
stack_participant_C0.1,previous_geometric,P3,-0.1097308488612837
stack_participant_C0.1,previous_geometric,P30,0.04576755833037244
stack_participant_C0.1,previous_geometric,P33,0.044088980621488305
stack_participant_C0.1,previous_geometric,P34,0.0007542147293699841
stack_participant_C0.1,previous_geometric,P35,0.012962962962962954
stack_participant_C0.1,previous_geometric,P36,0.12296090033646595
stack_participant_C0.1,previous_geometric,P4,0.12200435729847492
stack_participant_C0.1,previous_geometric,P40,-0.010527910323411382
stack_participant_C0.1,previous_geometric,P43,-0.05868764692294104
stack_participant_C0.1,previous_geometric,P44,-0.1095998718949538
stack_participant_C0.1,previous_geometric,P46,0.16581632653061235
stack_participant_C0.1,previous_geometric,P48,0.016920473773265665
stack_participant_C0.1,previous_geometric,P8,0.0850839219260272
stack_participant_C0.1,previous_geometric,P9,-0.05161105377823638
stack_participant_C0.1,previous_tuned_logistic,P12,-0.031490015360983004
stack_participant_C0.1,previous_tuned_logistic,P13,0.001381215469613284
stack_participant_C0.1,previous_tuned_logistic,P18,0.01698513800424628
stack_participant_C0.1,previous_tuned_logistic,P19,-0.1883123689727463
stack_participant_C0.1,previous_tuned_logistic,P2,-0.07854089690646959
stack_participant_C0.1,previous_tuned_logistic,P20,-0.02505971040453797
stack_participant_C0.1,previous_tuned_logistic,P21,0.11798895669863424
stack_participant_C0.1,previous_tuned_logistic,P22,0.09592463144687913
stack_participant_C0.1,previous_tuned_logistic,P24,0.03256486086839633
stack_participant_C0.1,previous_tuned_logistic,P26,-0.11619047619047612
stack_participant_C0.1,previous_tuned_logistic,P27,-0.10504119536377599
stack_participant_C0.1,previous_tuned_logistic,P3,-0.12008281573498958
stack_participant_C0.1,previous_tuned_logistic,P30,0.0037561545099234483
stack_participant_C0.1,previous_tuned_logistic,P33,0.05180598555211563
stack_participant_C0.1,previous_tuned_logistic,P34,-0.05905057675244013
stack_participant_C0.1,previous_tuned_logistic,P35,0.03888888888888892
stack_participant_C0.1,previous_tuned_logistic,P36,0.12278686622578022
stack_participant_C0.1,previous_tuned_logistic,P4,0.11764705882352938
stack_participant_C0.1,previous_tuned_logistic,P40,-0.006400060592289647
stack_participant_C0.1,previous_tuned_logistic,P43,-0.025579878521054922
stack_participant_C0.1,previous_tuned_logistic,P44,-0.054554734882603706
stack_participant_C0.1,previous_tuned_logistic,P46,0.17984693877551022
stack_participant_C0.1,previous_tuned_logistic,P48,0.006768189509306299
stack_participant_C0.1,previous_tuned_logistic,P8,0.029422039948355738
stack_participant_C0.1,previous_tuned_logistic,P9,-0.05346863891755538
